"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"42","ALEX.GOLIGOSKI","20142015","Regular","D","DAL",81,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"43","ALEX.GOLIGOSKI","20152016","Regular","D","DAL",82,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"44","ALEX.KILLORN","20132014","Regular","C","T.B",82,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"45","ALEX.KILLORN","20152016","Regular","C","T.B",81,0.66,0,0,0,0,0,0,0,0,0,0,0,0,1,90.91,0,1,90.91,0,0,0,NA,0.05,4.17,4.58,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,27.46
"46","ALEX.PETROVIC","20142015","Regular","D","FLA",33,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"47","ALEX.PIETRANGELO","20132014","Regular","D","STL",81,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"48","ALEX.PIETRANGELO","20142015","Regular","D","STL",81,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,35.29,0,1,35.29,0,1,35.29,0,0.04,1.47,4.16,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,27.29
"49","ALEX.PIETRANGELO","20152016","Regular","D","STL",73,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"50","ALEX.STEEN","20132014","Regular","C","STL",68,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,4,20,0,0,0,0,0,NA
"51","ALEX.STEEN","20142015","Regular","C","STL",74,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,2,33.33,1,0,-1,0,0,NA
"52","ALEX.STEEN","20152016","Regular","C","STL",67,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,2,11,15.38,0,0,0,0,0,NA
"53","ALEX.SULZER","20132014","Regular","D","BUF",25,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"54","ALEX.TANGUAY","20142015","Regular","L","COL",80,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"55","ALEX.WENNBERG","20142015","Regular","C","CBJ",68,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"56","ANDERS.LEE","20142015","Regular","C","NYI",76,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"57","ANDERS.LEE","20152016","Regular","C","NYI",80,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"58","ANDRE.BENOIT","20132014","Regular","D","COL",79,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"59","ANDRE.BENOIT","20142015","Regular","D","BUF",59,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"60","ANDREI.LOKTIONOV","20132014","Regular","C","N.J",68,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"61","ANDREI.MARKOV","20132014","Regular","D","MTL",81,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA
"62","ANDREI.MARKOV","20142015","Regular","D","MTL",81,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,NA,0,0,0,0,0,NA
"63","ANDREI.MARKOV","20152016","Regular","D","MTL",82,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"64","ANDREJ.MESZAROS","20132014","Regular","D","PHI",52,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"65","ANDREJ.MESZAROS","20142015","Regular","D","BUF",60,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"66","ANDREJ.SEKERA","20132014","Regular","D","CAR",74,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"67","ANDREJ.SEKERA","20142015","Regular","D","CAR",73,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"68","ANDREJ.SEKERA","20152016","Regular","D","EDM",81,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,2,0,0,NA,0,0,0,0,0,NA
"69","ANDREJ.SUSTR","20152016","Regular","D","T.B",77,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"70","ANDREW.CAMPBELL","20142015","Regular","D","ARI",33,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"71","ANDREW.COGLIANO","20132014","Regular","C","ANA",82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"72","ANDREW.COGLIANO","20142015","Regular","C","ANA",82,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"73","ANDREW.COGLIANO","20152016","Regular","C","ANA",82,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"74","ANDREW.COPP","20152016","Regular","C","WPG",77,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"75","ANDREW.DESJARDINS","20142015","Regular","C","S.J",69,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,2,1,66.67,0,0,0,0,0,NA
"76","ANDREW.FERENCE","20132014","Regular","D","EDM",71,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,1,0,-1,0,0,NA
"77","ANDREW.FERENCE","20142015","Regular","D","EDM",70,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"78","ANDREW.LADD","20132014","Regular","L","WPG",78,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"79","ANDREW.LADD","20142015","Regular","L","WPG",81,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"80","ANDREW.LADD","20152016","Regular","L","CHI/WPG",78,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA
"81","ANDREW.MACDONALD","20132014","Regular","D","NYI",82,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"82","ANDREW.MACDONALD","20142015","Regular","D","PHI",58,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"83","ANDREW.MACDONALD","20152016","Regular","D","PHI",28,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"84","ANDREW.MACWILLIAM","20142015","Regular","D","TOR",12,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"85","ANDREW.SHAW","20132014","Regular","C","CHI",80,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"86","ANDREW.SHAW","20142015","Regular","C","CHI",79,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"87","ANDREY.PEDAN","20152016","Regular","D","VAN",13,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"88","ANDY.GREENE","20132014","Regular","D","N.J",82,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"89","ANDY.GREENE","20142015","Regular","D","N.J",82,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,0,0,2,0,0,NA,0,0,0,0,0,NA
"90","ANDY.GREENE","20152016","Regular","D","N.J",82,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"91","ANTHONY.PELUSO","20142015","Regular","R","WPG",49,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"92","ANTOINE.ROUSSEL","20132014","Regular","L","DAL",81,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"93","ANTOINE.ROUSSEL","20152016","Regular","L","DAL",80,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"94","ANTOINE.VERMETTE","20132014","Regular","C","ARI",82,5.23,0,0,0,0,0,0,0,0,0,0,0,0,1,11.47,0,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,0,0,2,6,3,66.67,0,0,0,0,1,NA
"95","ANTOINE.VERMETTE","20142015","Regular","C","ARI",82,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,4,4,50,0,0,0,0,0,NA
"96","ANTOINE.VERMETTE","20152016","Regular","C","ARI",76,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,NA
"97","ANTON.BELOV","20132014","Regular","D","EDM",57,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"98","ANTON.LANDER","20132014","Regular","C","EDM",27,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"99","ANTON.LANDER","20142015","Regular","C","EDM",38,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA
"100","ANTON.LANDER","20152016","Regular","C","EDM",61,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,3,2,60,0,0,0,0,0,NA
"101","ANTON.STRALMAN","20132014","Regular","D","NYR",81,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"102","ANTON.STRALMAN","20142015","Regular","D","T.B",82,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"103","ANTON.STRALMAN","20152016","Regular","D","T.B",73,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"104","ANTON.VOLCHENKOV","20132014","Regular","D","N.J",56,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"105","ANZE.KOPITAR","20132014","Regular","C","L.A",82,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,3,40,0,0,0,0,0,NA
"106","ANZE.KOPITAR","20142015","Regular","C","L.A",79,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,2,33.33,0,0,0,0,0,NA
"107","ANZE.KOPITAR","20152016","Regular","C","L.A",81,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,1,7,5,58.33,0,0,0,0,0,NA
"108","ARTEM.ANISIMOV","20132014","Regular","C","CBJ",81,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"109","ARTEM.ANISIMOV","20142015","Regular","C","CBJ",52,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"110","ARTEM.ANISIMOV","20152016","Regular","C","CHI",77,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,NA
"111","ARTEMI.PANARIN","20152016","Regular","C","CHI",80,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
