"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"323","BRENT.BURNS","20142015","Regular","D","S.J",82,272.76,6,8,8,16,22,14,1.32,1.76,1.76,3.52,4.84,3.08,148,32.56,4.05,94,20.68,6.38,66,14.52,9.09,5.86,1.29,6.24,12,2.64,4,4,16,3,4,0,0,NA,3,0,-3,3,1,40.78
"324","BRENT.BURNS","20152016","Regular","D","S.J",82,314.09,7,9,10,19,26,16,1.34,1.72,1.91,3.63,4.97,3.06,172,32.86,4.07,109,20.82,6.42,81,15.47,8.64,6.05,1.16,5.55,13,2.48,3,9,9,1,8,0,0,NA,4,0,-4,5,2,44.39
"325","BRENT.REGNER","20152016","Regular","D","FLA",7,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"326","BRENT.SEABROOK","20132014","Regular","D","CHI",82,174.68,3,3,3,6,9,6,1.03,1.03,1.03,2.06,3.09,2.06,77,26.45,3.9,51,17.52,5.88,30,10.3,10,2.67,0.92,5.24,5,1.72,5,5,2,0,1,0,0,NA,1,0,-1,1,2,47.83
"327","BRENT.SEABROOK","20142015","Regular","D","CHI",82,201.15,4,4,7,11,15,8,1.19,1.19,2.09,3.28,4.47,2.39,98,29.23,4.08,75,22.37,5.33,52,15.51,7.69,3.29,0.98,4.39,1,0.3,2,6,7,0,4,0,0,NA,1,0,-1,1,2,49.2
"328","BRENT.SEABROOK","20152016","Regular","D","CHI",81,222.06,5,7,8,15,20,12,1.35,1.89,2.16,4.05,5.4,3.24,95,25.67,5.26,61,16.48,8.2,48,12.97,10.42,3.39,0.92,5.57,5,1.35,4,8,9,1,0,0,0,NA,3,0,-3,3,2,50.05
"329","BRETT.BELLEMORE","20132014","Regular","D","CAR",64,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,0,-5,0,0,NA
"330","BRETT.BELLEMORE","20142015","Regular","D","CAR",49,7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"331","BRETT.BULMER","20132014","Regular","R","MIN",5,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"332","BRETT.CONNOLLY","20132014","Regular","R","T.B",11,13.96,0,0,0,0,0,0,0,0,0,0,0,0,2,8.6,0,2,8.6,0,2,8.6,0,0.14,0.61,7.1,1,4.3,0,1,0,0,0,0,0,NA,0,0,0,0,0,29.62
"333","BRETT.CONNOLLY","20142015","Regular","R","BOS/T.B",55,109.97,1,0,1,1,2,1,0.55,0,0.55,0.55,1.09,0.55,19,10.37,5.26,15,8.18,6.67,9,4.91,11.11,1.96,1.07,13.03,10,5.46,5,4,2,0,0,5,6,45.45,4,1,-3,1,1,22.16
"334","BRETT.CONNOLLY","20152016","Regular","R","BOS",71,65.76,1,2,1,3,4,3,0.91,1.82,0.91,2.74,3.65,2.74,18,16.42,5.56,15,13.69,6.67,8,7.3,12.5,1.88,1.72,12.54,8,7.3,1,10,0,0,0,6,4,60,2,0,-2,2,0,25.59
"335","BRETT.GALLANT","20132014","Regular","L","NYI",4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"336","BRETT.KULAK","20142015","Regular","D","CGY",1,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"337","BRETT.KULAK","20152016","Regular","D","CGY",8,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"338","BRETT.PESCE","20152016","Regular","D","CAR",69,74.37,1,2,2,4,5,3,0.81,1.61,1.61,3.23,4.03,2.42,28,22.59,3.57,20,16.14,5,13,10.49,7.69,0.97,0.78,4.86,2,1.61,1,2,1,1,0,0,0,NA,0,0,0,0,0,49.51
"339","BRETT.RITCHIE","20142015","Regular","R","DAL",31,73.02,0,0,1,1,1,0,0,0,0.82,0.82,0.82,0,22,18.08,0,17,13.97,0,14,11.5,0,1.86,1.52,10.91,9,7.4,1,1,0,1,0,0,0,NA,3,0,-3,1,0,19.83
"340","BRETT.RITCHIE","20152016","Regular","R","DAL",8,11.03,0,0,0,0,0,0,0,0,0,0,0,0,2,10.88,0,1,5.44,0,1,5.44,0,0.1,0.52,9.61,1,5.44,0,1,0,0,0,0,0,NA,0,0,0,0,0,7.81
"341","BRETT.SUTTER","20132014","Regular","L","CAR",17,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,NA
"342","BRETT.SUTTER","20142015","Regular","L","MIN",6,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"343","BRIAN.BOYLE","20132014","Regular","C","NYR",82,32.34,1,1,0,1,2,2,1.86,1.86,0,1.86,3.71,3.71,7,12.99,14.29,7,12.99,14.29,5,9.28,20,1.01,1.88,14.44,4,7.42,0,2,0,0,0,12,4,75,5,1,-4,0,1,19.4
"344","BRIAN.BOYLE","20142015","Regular","C","T.B",82,31.17,0,0,0,0,0,0,0,0,0,0,0,0,5,9.62,0,3,5.77,0,1,1.92,0,0.35,0.67,11.65,2,3.85,1,1,0,0,0,6,10,37.5,3,1,-2,0,0,14.43
"345","BRIAN.BOYLE","20152016","Regular","C","T.B",76,54.59,2,0,0,0,2,2,2.2,0,0,0,2.2,2.2,13,14.29,15.38,12,13.19,16.67,11,12.09,18.18,1.95,2.14,16.24,9,9.89,2,1,2,0,0,13,14,48.15,2,2,0,3,1,15.08
"346","BRIAN.CAMPBELL","20132014","Regular","D","FLA",82,316.13,2,6,2,8,10,8,0.38,1.14,0.38,1.52,1.9,1.52,77,14.61,2.6,49,9.3,4.08,32,6.07,6.25,2.69,0.51,5.5,8,1.52,3,5,7,7,4,0,0,NA,0,1,1,0,2,42.87
"347","BRIAN.CAMPBELL","20142015","Regular","D","FLA",82,247.08,1,6,4,10,11,7,0.24,1.46,0.97,2.43,2.67,1.7,59,14.33,1.69,45,10.93,2.22,36,8.74,2.78,2.14,0.52,4.76,3,0.73,3,8,6,1,2,0,0,NA,1,0,-1,0,0,38.55
"348","BRIAN.CAMPBELL","20152016","Regular","D","FLA",82,217.54,0,4,4,8,8,4,0,1.1,1.1,2.21,2.21,1.1,45,12.41,0,33,9.1,0,21,5.79,0,1.59,0.44,4.83,1,0.28,1,3,9,0,6,0,0,NA,0,1,1,0,1,47.63
"349","BRIAN.DUMOULIN","20132014","Regular","D","PIT",6,13.41,0,0,0,0,0,0,0,0,0,0,0,0,1,4.47,0,1,4.47,0,0,0,NA,0.04,0.17,3.84,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,44.01
"350","BRIAN.DUMOULIN","20142015","Regular","D","PIT",8,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"351","BRIAN.DUMOULIN","20152016","Regular","D","PIT",79,54.47,0,0,0,0,0,0,0,0,0,0,0,0,9,9.91,0,6,6.61,0,3,3.3,0,0.18,0.2,3,0,0,0,1,1,1,1,0,0,NA,0,0,0,0,0,51.84
"352","BRIAN.FERLIN","20142015","Regular","R","BOS",7,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"353","BRIAN.FLYNN","20132014","Regular","C","BUF",79,19.26,0,0,0,0,0,0,0,0,0,0,0,0,3,9.35,0,2,6.23,0,1,3.12,0,0.17,0.54,8.61,1,3.12,1,0,0,1,0,2,5,28.57,0,0,0,0,1,29.83
"354","BRIAN.FLYNN","20142015","Regular","C","BUF/MTL",63,54.56,0,1,0,1,1,1,0,1.1,0,1.1,1.1,1.1,6,6.6,0,4,4.4,0,3,3.3,0,0.51,0.56,12.68,3,3.3,0,3,1,0,1,11,14,44,0,1,1,0,0,22.28
"355","BRIAN.FLYNN","20152016","Regular","C","MTL",56,13.8,0,0,0,0,0,0,0,0,0,0,0,0,1,4.35,0,1,4.35,0,1,4.35,0,0.13,0.55,12.59,1,4.35,0,0,0,0,0,5,1,83.33,0,0,0,0,0,10.77
"356","BRIAN.GIBBONS","20132014","Regular","C","PIT",41,19.53,1,0,0,0,1,1,3.07,0,0,0,3.07,3.07,3,9.22,33.33,2,6.14,50,2,6.14,50,0.18,0.54,8.78,1,3.07,0,2,0,0,0,1,0,100,0,0,0,0,0,16.67
"357","BRIAN.GIBBONS","20142015","Regular","C","CBJ",25,20.12,0,0,1,1,1,0,0,0,2.98,2.98,2.98,0,2,5.96,0,2,5.96,0,1,2.98,0,0.09,0.26,4.28,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,38.93
"358","BRIAN.GIONTA","20132014","Regular","R","MTL",81,129.99,1,2,3,5,6,3,0.46,0.92,1.38,2.31,2.77,1.38,24,11.08,4.17,22,10.15,4.55,10,4.62,10,3.07,1.42,13.96,10,4.62,2,8,2,0,0,4,8,33.33,0,1,1,4,0,22.22
"359","BRIAN.GIONTA","20142015","Regular","R","BUF",69,146.23,3,1,5,6,9,4,1.23,0.41,2.05,2.46,3.69,1.64,36,14.77,8.33,31,12.72,9.68,24,9.85,12.5,3.98,1.63,12.83,16,6.57,0,5,1,0,1,16,15,51.61,1,1,0,2,3,26.56
"360","BRIAN.GIONTA","20152016","Regular","R","BUF",79,159.44,1,2,3,5,6,3,0.38,0.75,1.13,1.88,2.26,1.13,19,7.15,5.26,16,6.02,6.25,13,4.89,7.69,1.42,0.53,8.86,8,3.01,1,4,2,0,1,23,21,52.27,1,1,0,0,0,26.89
"361","BRIAN.LASHOFF","20132014","Regular","D","DET",75,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"362","BRIAN.LASHOFF","20142015","Regular","D","DET",11,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"363","BRIAN.MCGRATTAN","20132014","Regular","R","CGY",76,7.1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.45,0,1,8.45,0,1,8.45,0,0.09,0.72,8.56,0,0,0,0,0,1,0,0,0,NA,6,1,-5,0,0,15.65
"364","BRIAN.MCGRATTAN","20142015","Regular","R","CGY",8,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"365","BRIAN.O'NEILL","20152016","Regular","C","N.J",22,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,2,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"366","BRIAN.STRAIT","20132014","Regular","D","NYI",47,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,NA
"367","BRIAN.STRAIT","20142015","Regular","D","NYI",52,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"368","BRIAN.STRAIT","20152016","Regular","D","NYI",52,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"369","BROCK.MCGINN","20152016","Regular","L","CAR",21,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"370","BROCK.NELSON","20132014","Regular","C","NYI",72,137.16,3,2,2,4,7,5,1.31,0.87,0.87,1.75,3.06,2.19,41,17.94,7.32,33,14.44,9.09,20,8.75,15,4.47,1.96,13.55,22,9.62,4,5,4,2,0,18,18,50,1,2,1,1,0,14.48
"371","BROCK.NELSON","20142015","Regular","C","NYI",82,219.79,10,4,1,5,15,14,2.73,1.09,0.27,1.36,4.09,3.82,74,20.2,13.51,64,17.47,15.62,48,13.1,20.83,9.67,2.64,15.11,40,10.92,2,10,9,2,0,14,9,60.87,3,1,-2,11,0,16.86
"372","BROCK.NELSON","20152016","Regular","C","NYI",81,150.82,2,1,1,2,4,3,0.8,0.4,0.4,0.8,1.59,1.19,32,12.73,6.25,28,11.14,7.14,23,9.15,8.7,4.18,1.66,14.94,21,8.35,0,9,3,2,0,5,18,21.74,3,0,-3,1,1,17.82
"373","BRODY.SUTTER","20142015","Regular","C","CAR",4,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"374","BRODY.SUTTER","20152016","Regular","C","CAR",8,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"375","BROOKS.LAICH","20132014","Regular","L","WSH",51,72.37,1,2,0,2,3,3,0.83,1.66,0,1.66,2.49,2.49,17,14.09,5.88,15,12.44,6.67,10,8.29,10,2.34,1.94,15.58,11,9.12,0,11,0,1,0,21,12,63.64,1,0,-1,2,0,16.32
"376","BROOKS.LAICH","20142015","Regular","L","WSH",66,35,0,1,0,1,1,1,0,1.71,0,1.71,1.71,1.71,2,3.43,0,2,3.43,0,2,3.43,0,0.48,0.83,24.09,2,3.43,0,3,0,0,0,0,0,NA,0,1,1,1,0,9.62
"377","BROOKS.LAICH","20152016","Regular","L","TOR/WSH",81,32.63,0,0,0,0,0,0,0,0,0,0,0,0,5,9.19,0,5,9.19,0,4,7.36,0,1.38,2.55,27.68,4,7.36,0,3,1,0,0,7,4,63.64,0,0,0,3,0,19.28
"378","BROOKS.ORPIK","20132014","Regular","D","PIT",72,20.23,0,0,0,0,0,0,0,0,0,0,0,0,1,2.97,0,1,2.97,0,1,2.97,0,0.03,0.09,3.19,0,0,1,0,0,0,0,0,0,NA,3,1,-2,0,0,59.24
"379","BROOKS.ORPIK","20142015","Regular","D","WSH",78,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,3,1,-2,0,0,NA
"380","BROOKS.ORPIK","20152016","Regular","D","WSH",41,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"381","BRYAN.ALLEN","20132014","Regular","D","ANA",68,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,4,0,-4,0,0,NA
"382","BRYAN.ALLEN","20142015","Regular","D","ANA/MTL",11,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"383","BRYAN.BICKELL","20132014","Regular","L","CHI",59,32.34,0,0,0,0,0,0,0,0,0,0,0,0,6,11.13,0,3,5.57,0,0,0,NA,0.38,0.7,12.56,2,3.71,3,3,0,1,0,0,0,NA,0,1,1,0,0,7.88
"384","BRYAN.BICKELL","20142015","Regular","L","CHI",80,66.61,1,1,1,2,3,2,0.9,0.9,0.9,1.8,2.7,1.8,10,9.01,10,7,6.31,14.29,4,3.6,25,0.89,0.81,12.77,4,3.6,3,1,0,1,0,0,0,NA,2,1,-1,1,1,23.66
"385","BRYAN.BICKELL","20152016","Regular","L","CHI",25,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA
"386","BRYAN.LERG","20142015","Regular","L","S.J",2,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA
"387","BRYAN.LERG","20152016","Regular","L","S.J",6,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"388","BRYAN.LITTLE","20132014","Regular","C","WPG",82,214.75,6,2,4,6,12,8,1.68,0.56,1.12,1.68,3.35,2.24,53,14.81,11.32,41,11.46,14.63,28,7.82,21.43,5.83,1.63,14.22,27,7.54,0,7,4,0,0,97,88,52.43,4,0,-4,5,3,21.04
"389","BRYAN.LITTLE","20142015","Regular","C","WPG",70,199.08,8,6,3,9,17,14,2.41,1.81,0.9,2.71,5.12,4.22,63,18.99,12.7,45,13.56,17.78,34,10.25,23.53,5.2,1.57,11.55,25,7.53,4,4,4,1,2,94,74,55.95,2,2,0,4,2,25.43
"390","BRYAN.LITTLE","20152016","Regular","C","WPG",57,163.97,2,4,5,9,11,6,0.73,1.46,1.83,3.29,4.03,2.2,44,16.1,4.55,34,12.44,5.88,25,9.15,8,3.26,1.19,9.58,14,5.12,0,1,1,1,0,108,70,60.67,1,0,-1,1,2,30.23
"391","BRYAN.RUST","20142015","Regular","R","PIT",14,5.99,0,0,0,0,0,0,0,0,0,0,0,0,2,20.03,0,2,20.03,0,2,20.03,0,0.08,0.8,3.97,0,0,0,0,1,0,0,0,0,NA,1,1,0,0,0,28.61
"392","BRYAN.RUST","20152016","Regular","R","PIT",41,20.27,0,0,1,1,1,0,0,0,2.96,2.96,2.96,0,2,5.92,0,1,2.96,0,1,2.96,0,0.08,0.25,8.36,0,0,0,1,0,0,0,0,1,0,2,1,-1,0,0,34.48
"393","BRYCE.SALVADOR","20132014","Regular","D","N.J",40,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,2,1,-1,0,0,NA
"394","BRYCE.SALVADOR","20142015","Regular","D","N.J",15,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"395","BRYCE.VAN BRABANT","20132014","Regular","L","CGY",6,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"396","BUDDY.ROBINSON","20152016","Regular","R","OTT",3,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"397","BYRON.FROESE","20152016","Regular","C","TOR",56,21.25,0,0,0,0,0,0,0,0,0,0,0,0,1,2.82,0,1,2.82,0,0,0,NA,0.21,0.58,20.56,1,2.82,1,1,1,0,0,2,3,40,0,1,1,0,0,12.37
"398","CAL.CLUTTERBUCK","20132014","Regular","R","NYI",73,106.66,0,0,0,0,0,0,0,0,0,0,0,0,36,20.25,0,27,15.19,0,18,10.13,0,3,1.68,11.09,12,6.75,6,4,3,1,0,1,0,100,4,1,-3,2,2,18.78
"399","CAL.CLUTTERBUCK","20142015","Regular","R","NYI",76,18.43,0,1,0,1,1,1,0,3.26,0,3.26,3.26,3.26,3,9.77,0,2,6.51,0,2,6.51,0,0.21,0.69,10.55,1,3.26,0,0,0,0,0,1,0,100,5,0,-5,0,0,32.5
"400","CAL.CLUTTERBUCK","20152016","Regular","R","NYI",77,20.04,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,1,2.99,0,1,2.99,0,0.19,0.57,19.15,1,2.99,0,1,0,0,0,0,0,NA,1,0,-1,0,0,8.25
"401","CALLE.JARNKROK","20132014","Regular","C","NSH",12,18.38,0,0,1,1,1,0,0,0,3.26,3.26,3.26,0,1,3.26,0,1,3.26,0,1,3.26,0,0.15,0.49,15,1,3.26,0,0,0,0,0,5,4,55.56,0,0,0,0,0,17.72
"402","CALLE.JARNKROK","20142015","Regular","C","NSH",74,23.43,0,0,0,0,0,0,0,0,0,0,0,0,1,2.56,0,1,2.56,0,1,2.56,0,0.08,0.19,7.59,0,0,0,0,0,0,0,9,9,50,0,1,1,0,0,22
"403","CALLE.JARNKROK","20152016","Regular","C","NSH",81,60.87,3,0,1,1,4,3,2.96,0,0.99,0.99,3.94,2.96,12,11.83,25,12,11.83,25,11,10.84,27.27,1.83,1.8,15.24,10,9.86,0,2,1,0,0,26,23,53.06,2,1,-1,2,0,18.42
"404","CAL.O'REILLY","20152016","Regular","C","BUF",20,37.12,1,0,1,1,2,1,1.62,0,1.62,1.62,3.23,1.62,5,8.08,20,5,8.08,20,4,6.47,25,0.36,0.59,7.24,1,1.62,0,0,0,0,0,5,4,55.56,0,0,0,0,0,36.29
"405","CALVIN.DE HAAN","20132014","Regular","D","NYI",51,75.82,1,1,1,2,3,2,0.79,0.79,0.79,1.58,2.37,1.58,24,18.99,4.17,14,11.08,7.14,14,11.08,7.14,0.69,0.55,4.92,2,1.58,1,1,1,2,0,0,0,NA,1,0,-1,0,1,42.63
"406","CALVIN.DE HAAN","20142015","Regular","D","NYI",65,20.24,0,0,0,0,0,0,0,0,0,0,0,0,2,5.93,0,1,2.96,0,0,0,NA,0.05,0.14,4.86,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,46.14
"407","CALVIN.DE HAAN","20152016","Regular","D","NYI",72,28.82,0,0,1,1,1,0,0,0,2.08,2.08,2.08,0,6,12.49,0,6,12.49,0,5,10.41,0,0.39,0.82,6.58,1,2.08,1,0,0,0,0,0,0,NA,0,0,0,0,0,30.6
"408","CAM.ATKINSON","20132014","Regular","R","CBJ",79,174.5,4,4,0,4,8,8,1.38,1.38,0,1.38,2.75,2.75,54,18.57,7.41,44,15.13,9.09,34,11.69,11.76,5.94,2.04,13.51,28,9.63,1,8,5,3,0,0,0,NA,1,1,0,4,1,18.89
"409","CAM.ATKINSON","20142015","Regular","R","CBJ",78,179.74,7,1,2,3,10,8,2.34,0.33,0.67,1,3.34,2.67,63,21.03,11.11,52,17.36,13.46,41,13.69,17.07,6.71,2.24,12.91,32,10.68,1,4,4,1,0,1,0,100,1,1,0,8,0,20.22
"410","CAM.ATKINSON","20152016","Regular","R","CBJ",81,170.73,3,4,0,4,7,7,1.05,1.41,0,1.41,2.46,2.46,44,15.46,6.82,34,11.95,8.82,28,9.84,10.71,4.58,1.61,13.48,19,6.68,2,5,4,6,0,0,0,NA,1,0,-1,5,0,21.57
"411","CAMERON.GAUNCE","20132014","Regular","D","DAL",9,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"412","CAM.FOWLER","20132014","Regular","D","ANA",70,228.38,4,5,5,10,14,9,1.05,1.31,1.31,2.63,3.68,2.36,81,21.28,4.94,55,14.45,7.27,37,9.72,10.81,3.26,0.86,5.92,5,1.31,0,3,11,0,4,0,0,NA,0,0,0,2,0,42.77
"413","CAM.FOWLER","20142015","Regular","D","ANA",80,192.24,1,2,3,5,6,3,0.31,0.62,0.94,1.56,1.87,0.94,59,18.41,1.69,34,10.61,2.94,25,7.8,4,1.8,0.56,5.29,2,0.62,0,4,5,2,2,0,0,NA,0,0,0,2,2,40.76
"414","CAM.FOWLER","20152016","Regular","D","ANA",69,196.22,3,5,6,11,14,8,0.92,1.53,1.83,3.36,4.28,2.45,88,26.91,3.41,56,17.12,5.36,40,12.23,7.5,2.92,0.89,5.22,6,1.83,0,5,4,0,3,0,0,NA,0,1,1,0,0,45.06
"415","CAM.JANSSEN","20132014","Regular","R","N.J",24,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"416","CARL.GUNNARSSON","20132014","Regular","D","TOR",80,28.4,0,0,1,1,1,0,0,0,2.11,2.11,2.11,0,4,8.45,0,3,6.34,0,3,6.34,0,0.15,0.31,4.89,1,2.11,1,1,0,0,0,0,0,NA,0,0,0,0,0,50.13
"417","CARL.GUNNARSSON","20142015","Regular","D","STL",61,25.47,0,0,1,1,1,0,0,0,2.36,2.36,2.36,0,8,18.85,0,7,16.49,0,7,16.49,0,0.54,1.26,7.67,2,4.71,1,0,0,1,0,0,0,NA,0,0,0,1,0,40.84
"418","CARL.GUNNARSSON","20152016","Regular","D","STL",72,16.7,1,0,0,0,1,1,3.59,0,0,0,3.59,3.59,1,3.59,100,1,3.59,100,1,3.59,100,0.18,0.65,18.09,1,3.59,0,0,0,0,0,0,0,NA,1,0,-1,0,0,7.81
"419","CARL.HAGELIN","20132014","Regular","L","NYR",72,22.16,0,0,0,0,0,0,0,0,0,0,0,0,1,2.71,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,3,1,0,0,0,0,NA,2,1,-1,0,0,NA
"420","CARL.HAGELIN","20142015","Regular","L","NYR",82,23.65,1,0,0,0,1,1,2.54,0,0,0,2.54,2.54,2,5.07,50,2,5.07,50,1,2.54,100,0.38,0.97,19.08,1,2.54,0,0,0,0,0,0,0,NA,1,0,-1,1,0,25.12
"421","CARL.HAGELIN","20152016","Regular","L","ANA/PIT",80,23.89,0,0,0,0,0,0,0,0,0,0,0,0,3,7.53,0,3,7.53,0,2,5.02,0,0.38,0.95,12.63,2,5.02,0,3,0,0,0,0,0,NA,0,0,0,1,0,23.08
"422","CARLO.COLAIACOVO","20132014","Regular","D","STL",25,35.13,0,1,0,1,1,1,0,1.71,0,1.71,1.71,1.71,8,13.66,0,3,5.12,0,2,3.42,0,0.15,0.25,4.84,0,0,2,0,0,0,1,0,0,NA,2,0,-2,0,0,51.78
"423","CARLO.COLAIACOVO","20142015","Regular","D","PHI",33,25.73,0,1,1,2,2,1,0,2.33,2.33,4.66,4.66,2.33,6,13.99,0,4,9.33,0,3,7,0,0.32,0.75,8.08,2,4.66,1,1,0,2,0,0,0,NA,0,0,0,0,0,33.7
"424","CARLO.COLAIACOVO","20152016","Regular","D","BUF",36,8.12,0,0,1,1,1,0,0,0,7.39,7.39,7.39,0,2,14.78,0,2,14.78,0,2,14.78,0,0.06,0.45,3.04,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,52.23
